instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr_hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_label,year_label
12951,28/06/2012,Fall,2012,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,79,492,571,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12952,28/06/2012,Fall,2012,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,71,399,470,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12953,28/06/2012,Fall,2012,6,21,0,4,1,1,0.76,0.697,0.55,0.194,89,309,398,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12954,28/06/2012,Fall,2012,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,50,224,274,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12955,28/06/2012,Fall,2012,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,26,145,171,545,Fall,2012,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,,
12956,29/06/2012,Fall,2012,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,24,90,114,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12957,29/06/2012,Fall,2012,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,9,33,42,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12958,29/06/2012,Fall,2012,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,3,15,18,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12959,29/06/2012,Fall,2012,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,3,5,8,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12960,29/06/2012,Fall,2012,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,1,9,10,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12961,29/06/2012,Fall,2012,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,6,39,45,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12962,29/06/2012,Fall,2012,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,15,148,163,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12963,29/06/2012,Fall,2012,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,19,361,380,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12964,29/06/2012,Fall,2012,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,48,576,624,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12965,29/06/2012,Fall,2012,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,39,261,300,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12966,29/06/2012,Fall,2012,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,32,139,171,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12967,29/06/2012,Fall,2012,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,51,137,188,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12968,29/06/2012,Fall,2012,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,53,173,226,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12969,29/06/2012,Fall,2012,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,45,194,239,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12970,29/06/2012,Fall,2012,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,49,184,233,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12971,29/06/2012,Fall,2012,6,15,0,5,1,1,0.96,0.9091,0.36,0,47,183,230,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12972,29/06/2012,Fall,2012,6,16,0,5,1,1,0.96,0.9091,0.36,0,59,292,351,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12973,29/06/2012,Fall,2012,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,82,457,539,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12974,29/06/2012,Fall,2012,6,18,0,5,1,1,0.96,0.8636,0.31,0,50,414,464,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12975,29/06/2012,Fall,2012,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,60,303,363,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12976,29/06/2012,Fall,2012,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,53,255,308,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12977,29/06/2012,Fall,2012,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,41,195,236,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12978,29/06/2012,Fall,2012,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,34,129,163,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12979,29/06/2012,Fall,2012,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,6,42,48,546,Fall,2012,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,,
12980,30/06/2012,Fall,2012,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,4,65,69,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12981,30/06/2012,Fall,2012,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,3,55,58,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12982,30/06/2012,Fall,2012,6,2,0,6,0,2,0.64,0.5758,0.89,0,7,54,61,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12983,30/06/2012,Fall,2012,6,3,0,6,0,2,0.64,0.5758,0.89,0,3,20,23,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12984,30/06/2012,Fall,2012,6,4,0,6,0,2,0.62,0.5455,0.94,0,3,15,18,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12985,30/06/2012,Fall,2012,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,3,7,10,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12986,30/06/2012,Fall,2012,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,6,36,42,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12987,30/06/2012,Fall,2012,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,10,82,92,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12988,30/06/2012,Fall,2012,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,26,168,194,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12989,30/06/2012,Fall,2012,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,41,234,275,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12990,30/06/2012,Fall,2012,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,96,308,404,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12991,30/06/2012,Fall,2012,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,102,350,452,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12992,30/06/2012,Fall,2012,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,143,328,471,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12993,30/06/2012,Fall,2012,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,105,323,428,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12994,30/06/2012,Fall,2012,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,114,295,409,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12995,30/06/2012,Fall,2012,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,117,287,404,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12996,30/06/2012,Fall,2012,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,109,264,373,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12997,30/06/2012,Fall,2012,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,131,231,362,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12998,30/06/2012,Fall,2012,6,18,0,6,0,1,0.88,0.7879,0.35,0,91,248,339,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
12999,30/06/2012,Fall,2012,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,134,240,374,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
13000,30/06/2012,Fall,2012,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,88,204,292,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
13001,30/06/2012,Fall,2012,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,48,165,213,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
13002,30/06/2012,Fall,2012,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,38,134,172,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
13003,30/06/2012,Fall,2012,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,33,119,152,547,Fall,2012,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,,
13004,01/07/2012,Fall,2012,7,0,0,0,0,1,0.76,0.7273,0.66,0,27,122,149,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13005,01/07/2012,Fall,2012,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,12,81,93,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13006,01/07/2012,Fall,2012,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,21,69,90,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13007,01/07/2012,Fall,2012,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,6,27,33,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13008,01/07/2012,Fall,2012,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,0,4,4,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13009,01/07/2012,Fall,2012,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,3,7,10,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13010,01/07/2012,Fall,2012,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,8,19,27,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13011,01/07/2012,Fall,2012,7,7,0,0,0,1,0.74,0.697,0.7,0,13,37,50,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13012,01/07/2012,Fall,2012,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,36,106,142,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13013,01/07/2012,Fall,2012,7,9,0,0,0,1,0.82,0.7879,0.56,0,51,168,219,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13014,01/07/2012,Fall,2012,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,98,268,366,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13015,01/07/2012,Fall,2012,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,121,256,377,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13016,01/07/2012,Fall,2012,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,114,319,433,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13017,01/07/2012,Fall,2012,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,111,309,420,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13018,01/07/2012,Fall,2012,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,98,346,444,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13019,01/07/2012,Fall,2012,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,101,244,345,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13020,01/07/2012,Fall,2012,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,85,228,313,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13021,01/07/2012,Fall,2012,7,17,0,0,0,1,0.92,0.803,0.26,0.2985,90,323,413,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13022,01/07/2012,Fall,2012,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,95,275,370,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13023,01/07/2012,Fall,2012,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,103,279,382,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13024,01/07/2012,Fall,2012,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,88,244,332,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13025,01/07/2012,Fall,2012,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,77,181,258,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13026,01/07/2012,Fall,2012,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,41,110,151,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13027,01/07/2012,Fall,2012,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,22,88,110,548,Fall,2012,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,,
13028,02/07/2012,Fall,2012,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,12,31,43,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13029,02/07/2012,Fall,2012,7,1,0,1,1,2,0.76,0.7121,0.58,0.194,3,14,17,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13030,02/07/2012,Fall,2012,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,1,14,15,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13031,02/07/2012,Fall,2012,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,0,5,5,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13032,02/07/2012,Fall,2012,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,2,10,12,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13033,02/07/2012,Fall,2012,7,5,0,1,1,2,0.72,0.6667,0.51,0,3,37,40,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13034,02/07/2012,Fall,2012,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,4,132,136,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13035,02/07/2012,Fall,2012,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,8,390,398,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13036,02/07/2012,Fall,2012,7,8,0,1,1,1,0.76,0.697,0.52,0.194,20,548,568,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13037,02/07/2012,Fall,2012,7,9,0,1,1,1,0.78,0.697,0.46,0.2537,56,239,295,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13038,02/07/2012,Fall,2012,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,70,104,174,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13039,02/07/2012,Fall,2012,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,67,134,201,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13040,02/07/2012,Fall,2012,7,12,0,1,1,1,0.84,0.7273,0.32,0.194,74,183,257,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13041,02/07/2012,Fall,2012,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,74,162,236,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13042,02/07/2012,Fall,2012,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,79,151,230,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13043,02/07/2012,Fall,2012,7,15,0,1,1,1,0.84,0.7424,0.36,0.194,59,175,234,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13044,02/07/2012,Fall,2012,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,61,304,365,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13045,02/07/2012,Fall,2012,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,82,665,747,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13046,02/07/2012,Fall,2012,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,72,658,730,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13047,02/07/2012,Fall,2012,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,71,510,581,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13048,02/07/2012,Fall,2012,7,20,0,1,1,1,0.78,0.697,0.43,0.1343,38,357,395,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13049,02/07/2012,Fall,2012,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,17,241,258,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13050,02/07/2012,Fall,2012,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,19,169,188,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13051,02/07/2012,Fall,2012,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,12,90,102,549,Fall,2012,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,,
13052,03/07/2012,Fall,2012,7,0,0,2,1,1,0.72,0.6667,0.54,0,9,44,53,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13053,03/07/2012,Fall,2012,7,1,0,2,1,1,0.72,0.6667,0.58,0,5,9,14,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13054,03/07/2012,Fall,2012,7,2,0,2,1,1,0.72,0.6667,0.58,0,2,8,10,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13055,03/07/2012,Fall,2012,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,0,2,2,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13056,03/07/2012,Fall,2012,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,0,6,6,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13057,03/07/2012,Fall,2012,7,5,0,2,1,1,0.7,0.6515,0.61,0,2,33,35,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13058,03/07/2012,Fall,2012,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,5,149,154,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13059,03/07/2012,Fall,2012,7,7,0,2,1,1,0.74,0.6818,0.58,0,21,462,483,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13060,03/07/2012,Fall,2012,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,42,604,646,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13061,03/07/2012,Fall,2012,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,46,226,272,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13062,03/07/2012,Fall,2012,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,56,153,209,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13063,03/07/2012,Fall,2012,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,66,151,217,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13064,03/07/2012,Fall,2012,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,74,198,272,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13065,03/07/2012,Fall,2012,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,80,203,283,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13066,03/07/2012,Fall,2012,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,69,241,310,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13067,03/07/2012,Fall,2012,7,15,0,2,1,2,0.9,0.7727,0.24,0,71,330,401,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13068,03/07/2012,Fall,2012,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,90,437,527,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13069,03/07/2012,Fall,2012,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,102,620,722,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13070,03/07/2012,Fall,2012,7,18,0,2,1,2,0.86,0.7424,0.3,0,85,542,627,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13071,03/07/2012,Fall,2012,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,66,431,497,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13072,03/07/2012,Fall,2012,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13073,03/07/2012,Fall,2012,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,36,160,196,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13074,03/07/2012,Fall,2012,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,26,151,177,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13075,03/07/2012,Fall,2012,7,23,0,2,1,1,0.66,0.6061,0.83,0,19,152,171,550,Fall,2012,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,,
13076,04/07/2012,Fall,2012,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,19,140,159,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
13077,04/07/2012,Fall,2012,7,1,1,3,0,1,0.68,0.6364,0.74,0,27,96,123,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
13078,04/07/2012,Fall,2012,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,27,66,93,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
13079,04/07/2012,Fall,2012,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,9,23,32,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
13080,04/07/2012,Fall,2012,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,5,11,16,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
13081,04/07/2012,Fall,2012,7,5,1,3,0,1,0.66,0.6212,0.69,0,5,14,19,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
13082,04/07/2012,Fall,2012,7,6,1,3,0,1,0.66,0.6212,0.69,0,9,23,32,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
13083,04/07/2012,Fall,2012,7,7,1,3,0,1,0.68,0.6364,0.65,0,10,62,72,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
13084,04/07/2012,Fall,2012,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,43,110,153,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
13085,04/07/2012,Fall,2012,7,9,1,3,0,1,0.76,0.697,0.52,0,90,203,293,551,Fall,2012,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,,
